Date,Cash,Total_Portfolio_Value
2021-03-18,1034.7500000000146,577161.75
2021-03-19,1034.7500000000146,576300.75
2021-03-20,1034.7500000000146,576300.75
2021-03-21,4075.7500000000146,580536.75
2021-03-22,735.7500000000146,579774.75
2021-03-23,735.7500000000146,575605.75
2021-03-24,735.7500000000146,581744.75
2021-03-25,345.75000000001455,575015.75
2021-03-26,345.75000000001455,574625.75
2021-03-27,345.75000000001455,574625.75
2021-03-28,345.75000000001455,574625.75
2021-03-29,345.75000000001455,576689.75
2021-03-30,345.75000000001455,580072.75
2021-03-31,345.75000000001455,587630.75
2021-04-01,345.75000000001455,591960.75
2021-04-02,345.75000000001455,591960.75
2021-04-03,345.75000000001455,591960.75
2021-04-04,17995.750000000015,580037.75
2021-04-05,1420.7500000000146,611326.75
2021-04-06,2844.7500000000146,602248.75
2021-04-07,1173.7500000000146,607171.75
2021-04-08,2132.7500000000146,607047.75
2021-04-09,242.75000000001455,609896.75
2021-04-10,242.75000000001455,608006.75
2021-04-11,242.75000000001455,608006.75
2021-04-12,17.750000000014552,613005.75
2021-04-13,17.750000000014552,622681.75
2021-04-14,17.750000000014552,622681.75
2021-04-15,96.75000000001455,634524.75
2021-04-16,96.75000000001455,634603.75
2021-04-17,96.75000000001455,634603.75
2021-04-18,96.75000000001455,631065.75
2021-04-19,364.75000000001455,619421.75
2021-04-20,1053.7500000000146,626038.75
2021-04-21,1053.7500000000146,616065.75
2021-04-22,1053.7500000000146,618877.75
2021-04-23,1053.7500000000146,618877.75
2021-04-24,1053.7500000000146,618877.75
2021-04-25,25539.750000000015,576319.75
2021-04-26,249.75000000001455,610361.75
2021-04-27,249.75000000001455,604269.75
2021-04-28,1374.7500000000146,598490.75
2021-04-29,1374.7500000000146,606185.75
2021-04-30,1374.7500000000146,606185.75
2021-05-01,1374.7500000000146,606185.75
2021-05-02,1374.7500000000146,614676.75
2021-05-03,1374.7500000000146,609561.75
2021-05-04,1407.7500000000146,613138.75
2021-05-05,1641.7500000000146,621770.75
2021-05-06,1326.7500000000146,626996.75
2021-05-07,1326.7500000000146,626681.75
2021-05-08,1326.7500000000146,626681.75
2021-05-09,1326.7500000000146,622619.75
2021-05-10,1326.7500000000146,626821.75
2021-05-11,1326.7500000000146,630960.75
2021-05-12,1591.7500000000146,632816.75
2021-05-13,5019.750000000015,636359.75
2021-05-14,324.75000000001455,644482.75
2021-05-15,324.75000000001455,639787.75
2021-05-16,43777.750000000015,613484.75
2021-05-17,1419.7500000000146,701916.75
2021-05-18,834.7500000000146,677602.75
2021-05-19,2031.7500000000146,672610.75
2021-05-20,3022.7500000000146,691388.75
2021-05-21,3022.7500000000146,692379.75
2021-05-22,3022.7500000000146,692379.75
2021-05-23,1067.7500000000146,720903.75
2021-05-24,1067.7500000000146,713607.75
2021-05-25,1067.7500000000146,709843.75
2021-05-26,1067.7500000000146,709843.75
2021-05-27,1043.7500000000146,717005.75
2021-05-28,1043.7500000000146,716981.75
2021-05-29,1043.7500000000146,716981.75
2021-05-30,354.75000000001455,738976.75
2021-05-31,2289.7500000000146,723135.75
2021-06-01,2289.7500000000146,725208.75
2021-06-02,1893.7500000000146,742804.75
2021-06-03,12.750000000014552,761650.75
2021-06-04,12.750000000014552,759769.75
2021-06-05,12.750000000014552,759769.75
2021-06-06,1504.7500000000146,783938.75
2021-06-07,2244.7500000000146,796610.75
2021-06-08,2956.7500000000146,825195.75
2021-06-09,6414.750000000015,808461.75
2021-06-10,2634.7500000000146,812992.75
2021-06-11,2634.7500000000146,809212.75
2021-06-12,2634.7500000000146,809212.75
2021-06-13,429.75000000001455,821373.75
2021-06-14,4769.750000000015,829328.75
2021-06-15,3299.7500000000146,832055.75
2021-06-16,1669.7500000000146,817144.75
2021-06-17,1669.7500000000146,817177.75
2021-06-18,1669.7500000000146,817177.75
2021-06-19,1669.7500000000146,817177.75
2021-06-20,2719.7500000000146,801807.75
2021-06-21,2566.7500000000146,786198.75
2021-06-22,1066.7500000000146,803427.75
2021-06-23,376.75000000001455,787677.75
2021-06-24,101.75000000001455,782497.75
2021-06-25,101.75000000001455,782222.75
2021-06-26,101.75000000001455,782222.75
2021-06-27,101.75000000001455,792531.75
2021-06-28,5096.750000000015,788305.75
2021-06-29,3771.7500000000146,782499.75
2021-06-30,35391.750000000015,749144.75
2021-07-01,3636.7500000000146,815072.75
2021-07-02,3636.7500000000146,783317.75
2021-07-03,3636.7500000000146,783317.75
2021-07-04,3636.7500000000146,780747.75
2021-07-05,102.75000000001455,778294.75
2021-07-06,166.75000000001455,774907.75
2021-07-07,4816.750000000015,769025.75
2021-07-08,901.7500000000146,787118.75
2021-07-09,901.7500000000146,783203.75
2021-07-10,901.7500000000146,783203.75
2021-07-11,1156.7500000000146,810398.75
2021-07-12,1156.7500000000146,801919.75
2021-07-13,10879.750000000015,802736.75
2021-07-14,3694.7500000000146,820318.75
2021-07-15,3094.7500000000146,817108.75
2021-07-16,3094.7500000000146,816508.75
2021-07-17,3094.7500000000146,816508.75
2021-07-18,3094.7500000000146,859851.25
2021-07-19,3094.7500000000146,865856.25
2021-07-20,1318.7500000000146,867438.65
2021-07-21,1318.7500000000146,865662.65
2021-07-22,59580.75,815744.25
2021-07-23,482.25,933104.75
2021-07-24,482.25,874006.25
2021-07-25,24706.149999999994,874221.15
2021-07-26,3346.149999999994,911248.15
2021-07-27,33805.149999999994,871191.3500000001
2021-07-28,1062.1499999999942,933158.15
2021-07-29,1677.1499999999942,898335.55
2021-07-30,1677.1499999999942,898950.55
2021-07-31,1677.1499999999942,898950.55
2021-08-01,1228.6499999999942,901959.45
2021-08-02,738.4499999999935,906023.55
2021-08-03,738.4499999999935,908907.3500000001
2021-08-04,2215.949999999997,912560.75
2021-08-05,1060.949999999997,913860.3500000001
2021-08-06,1060.949999999997,912705.3500000001
2021-08-07,1060.949999999997,912705.3500000001
2021-08-08,5068.949999999997,911175.45
2021-08-09,10.94999999999709,919334.65
2021-08-10,8161.949999999997,924025.85
2021-08-11,2041.949999999997,929772.35
2021-08-12,954.4499999999971,927034.35
2021-08-13,954.4499999999971,925946.85
2021-08-14,954.4499999999971,925946.85
2021-08-15,2362.949999999997,914642.25
2021-08-16,63346.95000000001,851862.75
2021-08-17,1517.4500000000116,975502.0499999999
2021-08-18,1773.9500000000116,925567.6499999999
2021-08-19,178.95000000001164,919373.35
2021-08-20,178.95000000001164,917778.35
2021-08-21,178.95000000001164,917778.35
2021-08-22,178.95000000001164,917778.35
2021-08-23,178.95000000001164,917778.35
2021-08-24,214.95000000001164,903848.45
2021-08-25,4587.450000000012,886707.75
2021-08-26,21537.250000000015,875801.85
2021-08-27,2179.7500000000146,912109.15
2021-08-28,2179.7500000000146,892751.65
2021-08-29,2179.7500000000146,880514.75
2021-08-30,2179.7500000000146,880514.75
2021-08-31,2110.2500000000146,863037.15
2021-09-01,2410.2500000000146,864971.75
2021-09-02,2410.2500000000146,849458.05
2021-09-03,2410.2500000000146,849458.05
2021-09-04,2410.2500000000146,849458.05
2021-09-05,67081.25000000001,753188.25
2021-09-06,6633.750000000015,925894.35
2021-09-07,2244.7500000000146,849311.45
2021-09-08,2784.7500000000146,826808.65
2021-09-09,2784.7500000000146,829059.05
2021-09-10,2784.7500000000146,829059.05
2021-09-11,2784.7500000000146,829059.05
2021-09-12,353.25000000001455,852944.85
2021-09-13,353.25000000001455,850350.35
2021-09-14,353.25000000001455,845722.6499999999
2021-09-15,898.8500000000131,831396.65
2021-09-16,38665.85000000002,767956.0499999999
2021-09-17,711.3500000000204,843677.55
2021-09-18,711.3500000000204,805723.05
2021-09-19,711.3500000000204,805723.05
2021-09-20,84698.35000000002,670937.6500000001
2021-09-21,2723.3500000000204,843962.05
2021-09-22,3785.3500000000204,810317.25
2021-09-23,154853.55,667171.8500000001
2021-09-24,116.04999999998836,972977.55
2021-09-25,116.04999999998836,818240.05
2021-09-26,165.04999999998836,797791.65
2021-09-27,374.34999999999127,767511.45
2021-09-28,1070.0499999999884,745898.25
2021-09-29,1070.0499999999884,762006.65
2021-09-30,644.7499999999854,745561.6499999999
2021-10-01,644.7499999999854,745136.35
2021-10-02,644.7499999999854,745136.35
2021-10-03,683.349999999984,722841.8500000001
2021-10-04,5888.349999999984,708133.85
2021-10-05,1418.349999999984,735227.05
2021-10-06,1061.349999999984,752565.85
2021-10-07,1061.349999999984,752208.85
2021-10-08,1061.349999999984,752208.85
2021-10-09,1061.349999999984,752208.85
2021-10-10,912.849999999984,731985.15
2021-10-11,10475.849999999977,717870.45
2021-10-12,2840.8499999999767,735068.45
2021-10-13,2840.8499999999767,727433.45
2021-10-14,2840.8499999999767,727433.45
2021-10-15,2840.8499999999767,727433.45
2021-10-16,2840.8499999999767,727433.45
2021-10-17,2840.8499999999767,734422.25
2021-10-18,7088.849999999977,708328.55
2021-10-19,2179.3499999999767,692166.35
2021-10-20,2179.3499999999767,706513.1499999999
2021-10-21,2179.3499999999767,698041.85
2021-10-22,2179.3499999999767,698041.85
2021-10-23,2179.3499999999767,698041.85
2021-10-24,13432.349999999977,694557.75
2021-10-25,3171.3499999999767,746969.45
2021-10-26,1324.8499999999767,766190.8499999999
2021-10-27,394.8499999999767,763886.45
2021-10-28,14508.849999999977,757588.65
2021-10-29,1143.8499999999767,785067.65
2021-10-30,1143.8499999999767,771702.65
2021-10-31,68.84999999997672,785846.35
2021-11-01,1484.6499999999796,780194.75
2021-11-02,1484.6499999999796,785915.05
2021-11-03,2990.749999999978,792970.5499999999
2021-11-04,2990.749999999978,794476.65
2021-11-05,2990.749999999978,794476.65
2021-11-06,2990.749999999978,794476.65
2021-11-07,2990.749999999978,794476.65
2021-11-08,2990.749999999978,782977.35
2021-11-09,2896.249999999978,761757.35
2021-11-10,2896.249999999978,761662.85
2021-11-11,1563.7499999999782,747517.25
2021-11-12,1563.7499999999782,746184.75
2021-11-13,1563.7499999999782,746184.75
2021-11-14,1563.7499999999782,747600.75
2021-11-15,1563.7499999999782,758515.35
2021-11-16,4562.249999999978,769219.75
2021-11-17,92.24999999997817,773097.45
2021-11-18,92.24999999997817,756653.75
2021-11-19,92.24999999997817,756653.75
2021-11-20,92.24999999997817,756653.75
2021-11-21,92.24999999997817,753223.85
2021-11-22,92.24999999997817,757312.85
2021-11-23,318.7499999999782,744905.25
2021-11-24,18.749999999978172,746862.55
2021-11-25,18.749999999978172,742984.25
2021-11-26,18.749999999978172,742984.25
2021-11-27,18.749999999978172,742984.25
2021-11-28,11393.24999999997,706563.25
2021-11-29,204.7499999999709,727199.55
2021-11-30,84.7499999999709,709239.5499999999
2021-12-01,84.7499999999709,710592.6499999999
2021-12-02,1974.749999999971,696558.25
2021-12-03,1974.749999999971,698448.25
2021-12-04,1974.749999999971,698448.25
2021-12-05,20179.74999999997,660371.75
2021-12-06,2164.749999999971,710800.45
2021-12-07,2164.749999999971,683013.45
2021-12-08,4796.249999999971,650896.0499999999
2021-12-09,5068.349999999969,647382.6499999999
2021-12-10,865.3499999999694,651857.75
2021-12-11,865.3499999999694,647654.75
2021-12-12,35112.34999999996,588024.55
2021-12-13,16030.54999999996,616356.25
2021-12-14,2345.349999999962,648513.65
2021-12-15,2345.349999999962,632697.25
2021-12-16,673.1499999999578,624970.5499999999
2021-12-17,673.1499999999578,623298.35
2021-12-18,673.1499999999578,623298.35
2021-12-19,673.1499999999578,623298.35
2021-12-20,3824.649999999958,614013.35
2021-12-21,3824.649999999958,635519.6499999999
2021-12-22,39936.649999999965,608630.95
2021-12-23,14.649999999965075,690021.6499999999
2021-12-24,14.649999999965075,650099.6499999999
2021-12-25,14.649999999965075,650099.6499999999
2021-12-26,34993.34999999996,617269.25
2021-12-27,4498.449999999961,665162.0499999999
2021-12-28,4842.949999999961,628107.75
2021-12-29,747.9499999999607,634779.85
2021-12-30,747.9499999999607,630684.85
2021-12-31,747.9499999999607,630684.85
2022-01-01,747.9499999999607,630684.85
2022-01-02,4811.449999999961,616314.85
2022-01-03,702.9499999999607,632154.1499999999
2022-01-04,1450.9499999999534,649322.7499999999
2022-01-05,1450.9499999999534,646900.35
2022-01-06,1450.9499999999534,658609.25
2022-01-07,1450.9499999999534,658609.25
2022-01-08,1450.9499999999534,658609.25
2022-01-09,1784.1499999999505,685779.1499999999
2022-01-10,600.1499999999505,697739.55
2022-01-11,600.1499999999505,703746.1499999999
2022-01-12,870.1499999999505,690912.25
2022-01-13,1281.5499999999447,708134.1499999999
2022-01-14,1281.5499999999447,708545.5499999999
2022-01-15,1281.5499999999447,708545.5499999999
2022-01-16,70475.54999999994,655240.0499999999
2022-01-17,840.9499999999462,797574.85
2022-01-18,840.9499999999462,727873.5499999999
2022-01-19,2933.949999999946,718052.1499999999
2022-01-20,9181.949999999946,726231.45
2022-01-21,2686.949999999946,738974.45
2022-01-22,2686.949999999946,732479.45
2022-01-23,155.44999999994616,728070.6499999999
2022-01-24,2041.4499999999534,693746.35
2022-01-25,2768.049999999952,692633.35
2022-01-26,914.049999999952,682084.05
2022-01-27,914.049999999952,680388.05
2022-01-28,914.049999999952,680388.05
2022-01-29,914.049999999952,680388.05
2022-01-30,914.049999999952,713551.6499999999
2022-01-31,914.049999999952,702245.35
2022-02-01,1958.049999999952,712607.1499999999
2022-02-02,1958.049999999952,713651.1499999999
2022-02-03,313.6499999999505,710711.75
2022-02-04,313.6499999999505,709067.35
2022-02-05,313.6499999999505,709067.35
2022-02-06,313.6499999999505,695998.1499999999
2022-02-07,313.6499999999505,697922.05
2022-02-08,313.6499999999505,693701.35
2022-02-09,313.6499999999505,688032.5499999999
2022-02-10,30445.64999999995,654719.6499999999
2022-02-11,2920.6499999999505,712376.6499999999
2022-02-12,2920.6499999999505,684851.6499999999
2022-02-13,3302.6499999999505,659081.0499999999
2022-02-14,348.6499999999505,665222.1499999999
2022-02-15,348.6499999999505,679182.1499999999
2022-02-16,348.6499999999505,668489.2499999999
2022-02-17,348.6499999999505,666190.1499999999
2022-02-18,348.6499999999505,666190.1499999999
2022-02-19,348.6499999999505,666190.1499999999
2022-02-20,3258.6499999999505,654530.1499999999
2022-02-21,3258.6499999999505,666587.1499999999
2022-02-22,3258.6499999999505,676441.1499999999
2022-02-23,1004.1499999999505,683356.35
2022-02-24,1004.1499999999505,664115.95
2022-02-25,1004.1499999999505,664115.95
2022-02-26,1004.1499999999505,664115.95
2022-02-27,5608.1499999999505,662598.0499999999
2022-02-28,2189.6499999999505,656911.4500000001
2022-03-01,2189.6499999999505,653492.9500000001
2022-03-02,1706.6499999999505,639140.35
2022-03-03,1706.6499999999505,638657.35
2022-03-04,1706.6499999999505,638657.35
2022-03-05,1706.6499999999505,638657.35
2022-03-06,256.1499999999505,636309.5499999999
2022-03-07,39371.14999999995,589065.85
2022-03-08,3753.8499999999513,663798.1499999999
2022-03-09,1833.5499999999483,617512.65
2022-03-10,1833.5499999999483,637221.2499999999
2022-03-11,1833.5499999999483,637221.2499999999
2022-03-12,1833.5499999999483,637221.2499999999
2022-03-13,3071.0499999999483,660774.6499999999
2022-03-14,3071.0499999999483,658929.6499999999
2022-03-15,3071.0499999999483,653295.9499999998
2022-03-16,3071.0499999999483,647415.2499999999
2022-03-17,3071.0499999999483,647415.2499999999
2022-03-18,3071.0499999999483,647415.2499999999
2022-03-19,3071.0499999999483,647415.2499999999
2022-03-20,81.1499999999578,646234.95
2022-03-21,81.1499999999578,652885.45
2022-03-22,81.1499999999578,655608.0499999999
2022-03-23,81.1499999999578,649877.6499999999
2022-03-24,81.1499999999578,641681.25
2022-03-25,81.1499999999578,641681.25
2022-03-26,81.1499999999578,641681.25
2022-03-27,967.6499999999651,628478.2499999999
2022-03-28,1062.149999999965,620375.6499999999
2022-03-29,2855.649999999965,615243.45
2022-03-30,2855.649999999965,626319.2499999999
2022-03-31,1519.149999999965,618672.1499999999
2022-04-01,1519.149999999965,617335.6499999999
2022-04-02,1519.149999999965,617335.6499999999
2022-04-03,1519.149999999965,610883.4500000001
2022-04-04,1699.149999999965,608939.6499999999
2022-04-05,16.449999999966167,602089.5499999999
2022-04-06,1848.949999999968,590672.95
2022-04-07,1848.949999999968,598872.5499999999
2022-04-08,1848.949999999968,598872.5499999999
2022-04-09,1848.949999999968,598872.5499999999
2022-04-10,1848.949999999968,598872.5499999999
2022-04-11,1848.949999999968,590572.35
2022-04-12,324.449999999968,584573.6499999999
2022-04-13,324.449999999968,587841.25
2022-04-14,324.449999999968,587841.25
2022-04-15,324.449999999968,587841.25
2022-04-16,324.449999999968,587841.25
2022-04-17,324.449999999968,583276.85
2022-04-18,90.94999999996799,575866.75
2022-04-19,210.94999999996799,577321.95
2022-04-20,3404.949999999968,566267.15
2022-04-21,1411.449999999968,571761.45
2022-04-22,1411.449999999968,569767.95
2022-04-23,1411.449999999968,569767.95
2022-04-24,1569.949999999968,589252.35
2022-04-25,1569.949999999968,582493.45
2022-04-26,1569.949999999968,578865.0499999999
2022-04-27,2378.449999999968,579971.35
2022-04-28,2378.449999999968,577322.65
2022-04-29,2378.449999999968,577322.65
2022-04-30,2378.449999999968,577322.65
2022-05-01,2378.449999999968,577322.65
2022-05-02,341.1499999999651,569581.15
2022-05-03,341.1499999999651,567543.85
2022-05-04,3496.649999999965,555184.6499999999
2022-05-05,493.1499999999651,553880.55
2022-05-06,493.1499999999651,550877.05
2022-05-07,493.1499999999651,550877.05
2022-05-08,21931.649999999965,532869.85
2022-05-09,976.6499999999651,575065.35
2022-05-10,2266.649999999965,560470.45
2022-05-11,3637.649999999965,572104.75
2022-05-12,82.64999999996508,574188.1499999999
2022-05-13,82.64999999996508,570633.1499999999
2022-05-14,82.64999999996508,570633.1499999999
2022-05-15,82.64999999996508,570633.1499999999
2022-05-16,82.64999999996508,570633.1499999999
2022-05-17,3623.649999999965,548920.35
2022-05-18,38.649999999965075,559845.1499999999
2022-05-19,2207.7499999999673,549055.55
2022-05-20,2207.7499999999673,548438.75
2022-05-21,2207.7499999999673,548438.75
2022-05-22,2207.7499999999673,548438.75
2022-05-23,1077.7499999999673,542086.75
2022-05-24,1077.7499999999673,545698.75
2022-05-25,1077.7499999999673,547809.1499999999
2022-05-26,1675.3499999999694,551864.45
2022-05-27,3350.3499999999694,546102.95
2022-05-28,3350.3499999999694,547777.95
2022-05-29,3350.3499999999694,547777.95
2022-05-30,1266.8499999999694,540947.65
2022-05-31,1776.3499999999767,532802.6499999999
2022-06-01,495.3499999999767,536510.55
2022-06-02,495.3499999999767,531049.05
2022-06-03,3188.549999999981,522080.35
2022-06-04,3188.549999999981,524773.55
2022-06-05,3188.549999999981,524773.55
2022-06-06,1193.049999999981,525648.45
2022-06-07,21787.249999999985,493427.14999999997
2022-06-08,217.24999999998545,547408.75
2022-06-09,217.24999999998545,522281.95
2022-06-10,290.74999999998545,519653.75
2022-06-11,290.74999999998545,519727.25
2022-06-12,290.74999999998545,519727.25
2022-06-13,2828.7499999999854,513565.65
2022-06-14,2082.7499999999854,508890.14999999997
2022-06-15,3682.0499999999847,498371.55
2022-06-16,637.0499999999847,504570.75
2022-06-17,1097.5499999999884,499286.35
2022-06-18,1097.5499999999884,499746.85
2022-06-19,2802.6499999999905,486721.14999999997
2022-06-20,127.64999999999054,480676.05000000005
2022-06-21,127.64999999999054,485969.05
2022-06-22,127.64999999999054,481039.45
2022-06-23,1403.1499999999905,469259.45
2022-06-24,1403.1499999999905,473334.35000000003
2022-06-25,1403.1499999999905,473334.35000000003
2022-06-26,1588.6499999999905,492428.55
2022-06-27,1588.6499999999905,486670.95
2022-06-28,1408.6499999999905,484785.65
2022-06-29,1408.6499999999905,490236.25
2022-06-30,32254.25,470796.44999999995
2022-07-01,1985.25,528660.35
2022-07-02,1985.25,498391.35
2022-07-03,1782.6500000000015,506796.55
2022-07-04,1782.6500000000015,502799.75000000006
2022-07-05,141.35000000000218,498568.75
2022-07-06,141.35000000000218,500445.94999999995
2022-07-07,141.35000000000218,496941.35
2022-07-08,86485.85,402793.35
2022-07-09,114.45000000000437,575509.25
2022-07-10,114.45000000000437,489137.85
2022-07-11,11074.950000000004,464222.75
2022-07-12,1639.9500000000044,486295.95
2022-07-13,689.4500000000025,490779.25
2022-07-14,2924.4500000000044,491596.95
2022-07-15,2924.4500000000044,496512.85
2022-07-16,2924.4500000000044,496512.85
2022-07-17,2924.4500000000044,496477.64999999997
2022-07-18,1083.4500000000044,492340.25
2022-07-19,2896.9500000000044,490566.25
2022-07-20,2896.9500000000044,493366.55000000005
2022-07-21,2896.9500000000044,491945.05
2022-07-22,2497.950000000004,486691.35
2022-07-23,2497.950000000004,486292.35
2022-07-24,838.9500000000044,497695.05
2022-07-25,2084.2500000000036,505510.55
2022-07-26,2084.2500000000036,499439.15
2022-07-27,111.850000000004,506296.05
2022-07-28,780.3500000000058,507962.75
2022-07-29,1230.3500000000058,512081.45
2022-07-30,1230.3500000000058,512531.45
2022-07-31,1230.3500000000058,521762.65
2022-08-01,5262.850000000006,518406.75000000006
2022-08-02,237.85000000000582,525490.45
2022-08-03,237.85000000000582,518299.75
2022-08-04,237.85000000000582,512201.65
2022-08-05,1166.3500000000058,505682.45
2022-08-06,1166.3500000000058,506610.95
2022-08-07,1166.3500000000058,508487.85
2022-08-08,1166.3500000000058,508478.05000000005
2022-08-09,1540.7500000000073,502081.65
2022-08-10,1895.7500000000073,500019.14999999997
2022-08-11,1145.7500000000073,499076.15
2022-08-12,1145.7500000000073,498326.15
2022-08-13,1145.7500000000073,498326.15
2022-08-14,1724.050000000012,493995.55
2022-08-15,1724.050000000012,503998.95000000007
2022-08-16,1724.050000000012,498750.75
2022-08-17,1724.050000000012,499667.55000000005
2022-08-18,1724.050000000012,503351.05000000005
2022-08-19,1724.050000000012,503351.05000000005
2022-08-20,1724.050000000012,503351.05000000005
2022-08-21,3281.0500000000125,500861.75
2022-08-22,252.55000000001246,504478.95
2022-08-23,252.55000000001246,501438.65
2022-08-24,252.55000000001246,501621.95
2022-08-25,252.55000000001246,498240.75
2022-08-26,3023.05000000001,492779.25
2022-08-27,26.050000000010186,498546.75
2022-08-28,551.0500000000102,489231.95000000007
2022-08-29,551.0500000000102,490852.65
2022-08-30,1464.5500000000102,490120.95
2022-08-31,944.0500000000102,487862.45
2022-09-01,944.0500000000102,487345.05000000005
2022-09-02,252.5500000000102,486441.55000000005
2022-09-03,252.5500000000102,485750.05000000005
2022-09-04,3237.55000000001,485947.45
2022-09-05,2309.05000000001,488954.65
2022-09-06,2309.05000000001,485604.65
2022-09-07,163.7500000000109,486157.05000000005
2022-09-08,163.7500000000109,484511.05000000005
2022-09-09,163.7500000000109,484511.05000000005
2022-09-10,163.7500000000109,484511.05000000005
2022-09-11,163.7500000000109,482504.55
2022-09-12,5289.750000000011,475405.25
2022-09-13,546.7500000000109,487969.55
2022-09-14,546.7500000000109,491370.35000000003
2022-09-15,546.7500000000109,482735.65
2022-09-16,546.7500000000109,480961.1500000001
2022-09-17,546.7500000000109,480961.1500000001
2022-09-18,374.7500000000109,475961.95
2022-09-19,374.7500000000109,475789.95
2022-09-20,790.0500000000102,468717.25
2022-09-21,790.0500000000102,470706.25
2022-09-22,3625.05000000001,466902.15
2022-09-23,970.0500000000102,472392.15
2022-09-24,970.0500000000102,469737.15
2022-09-25,7825.05000000001,459189.65
2022-09-26,715.0500000000102,473154.65
2022-09-27,715.0500000000102,468680.05000000005
2022-09-28,2440.05000000001,466935.05000000005
2022-09-29,2440.05000000001,473390.55000000005
2022-09-30,2440.05000000001,473390.55000000005
2022-10-01,2440.05000000001,473390.55000000005
2022-10-02,2440.05000000001,473390.55000000005
2022-10-03,2440.05000000001,473390.55000000005
2022-10-04,2440.05000000001,473390.55000000005
2022-10-05,2440.05000000001,473390.55000000005
2022-10-06,2440.05000000001,473390.55000000005
2022-10-07,2440.05000000001,473390.55000000005
2022-10-08,2440.05000000001,473390.55000000005
2022-10-09,2440.05000000001,478890.85
2022-10-10,2440.05000000001,475718.05
2022-10-11,2440.05000000001,473778.75
2022-10-12,2440.05000000001,476640.15
2022-10-13,2440.05000000001,477283.95
2022-10-14,2440.05000000001,477283.95
2022-10-15,2440.05000000001,477283.95
2022-10-16,2440.05000000001,475135.85000000003
2022-10-17,134.5500000000102,475918.55000000005
2022-10-18,134.5500000000102,473613.05000000005
2022-10-19,2902.05000000001,468062.35000000003
2022-10-20,1615.0500000000102,471530.65
2022-10-21,1615.0500000000102,470243.65
2022-10-22,1615.0500000000102,470243.65
2022-10-23,1615.0500000000102,473248.55000000005
2022-10-24,1615.0500000000102,473248.55000000005
2022-10-25,1615.0500000000102,473248.55000000005
2022-10-26,1615.0500000000102,473248.55000000005
